3eb53f7c be19999a (0.354000, -0.150000) :ff
3eb851ec be19999a (0.360000, -0.150000) :ff
3ebb645c be19999a (0.366000, -0.150000) :ff
3ebe76c8 be19999a (0.372000, -0.150000) :ff
3ec18938 be19999a (0.378000, -0.150000) :ff
3ec49ba8 be19999a (0.384000, -0.150000) :ff
3ec7ae14 be19999a (0.390000, -0.150000) :27
3ecac084 be19999a (0.396000, -0.150000) :12
3ecdd2f0 be19999a (0.402000, -0.150000) :1a
3ed0e560 be19999a (0.408000, -0.150000) :2f
3ed3f7d0 be19999a (0.414000, -0.150000) :16
bfb53f7d be1374bc (-1.416000, -0.144000) :13
bfb47ae2 be1374bc (-1.410000, -0.144000) :17
bfb3b646 be1374bc (-1.404000, -0.144000) :f
bfb2f1aa be1374bc (-1.398000, -0.144000) :b
bfa5e354 be1374bc (-1.296000, -0.144000) :b
bfa51eb8 be1374bc (-1.290000, -0.144000) :b
bfa45a1c be1374bc (-1.284000, -0.144000) :b
bfa39581 be1374bc (-1.278000, -0.144000) :b
bfa2d0e6 be1374bc (-1.272000, -0.144000) :c
bfa20c4a be1374bc (-1.266000, -0.144000) :d
bfa147ae be1374bc (-1.260000, -0.144000) :d
bfa08312 be1374bc (-1.254000, -0.144000) :f
bf9fbe77 be1374bc (-1.248000, -0.144000) :10
bf9ef9db be1374bc (-1.242000, -0.144000) :11
bf9e3540 be1374bc (-1.236000, -0.144000) :17
bf9d70a4 be1374bc (-1.230000, -0.144000) :32
bf9cac08 be1374bc (-1.224000, -0.144000) :29
bf9be76c be1374bc (-1.218000, -0.144000) :80
bf9b22d1 be1374bc (-1.212000, -0.144000) :ff
bf9a5e35 be1374bc (-1.206000, -0.144000) :ff
bf99999a be1374bc (-1.200000, -0.144000) :ff
bf98d4fe be1374bc (-1.194000, -0.144000) :ff
bf981062 be1374bc (-1.188000, -0.144000) :ff
bf974bc7 be1374bc (-1.182000, -0.144000) :ff
bf96872b be1374bc (-1.176000, -0.144000) :ff
bf95c290 be1374bc (-1.170000, -0.144000) :ff
bf94fdf4 be1374bc (-1.164000, -0.144000) :ff
bf943958 be1374bc (-1.158000, -0.144000) :ff
bf9374bc be1374bc (-1.152000, -0.144000) :ff
bf92b021 be1374bc (-1.146000, -0.144000) :ff
bf91eb85 be1374bc (-1.140000, -0.144000) :ff
bf9126ea be1374bc (-1.134000, -0.144000) :ff
bf90624e be1374bc (-1.128000, -0.144000) :ff
bf8f9db2 be1374bc (-1.122000, -0.144000) :ff
bf8ed916 be1374bc (-1.116000, -0.144000) :ff
bf8e147b be1374bc (-1.110000, -0.144000) :ff
bf8d4fdf be1374bc (-1.104000, -0.144000) :ff
bf8c8b44 be1374bc (-1.098000, -0.144000) :ff
bf8bc6a8 be1374bc (-1.092000, -0.144000) :ff
bf8b020c be1374bc (-1.086000, -0.144000) :ff
bf8a3d71 be1374bc (-1.080000, -0.144000) :ff
bf8978d5 be1374bc (-1.074000, -0.144000) :ff
bf88b439 be1374bc (-1.068000, -0.144000) :ff
bf87ef9e be1374bc (-1.062000, -0.144000) :ff
bf872b02 be1374bc (-1.056000, -0.144000) :ff
bf866666 be1374bc (-1.050000, -0.144000) :ff
bf85a1cb be1374bc (-1.044000, -0.144000) :ff
bf84dd2f be1374bc (-1.038000, -0.144000) :ff
bf841894 be1374bc (-1.032000, -0.144000) :ff
bf8353f8 be1374bc (-1.026000, -0.144000) :ff
bf828f5c be1374bc (-1.020000, -0.144000) :ff
bf81cac0 be1374bc (-1.014000, -0.144000) :ff
bf810625 be1374bc (-1.008000, -0.144000) :ff
bf804189 be1374bc (-1.002000, -0.144000) :ff
bf7ef9db be1374bc (-0.996000, -0.144000) :ff
bf7d70a4 be1374bc (-0.990000, -0.144000) :ff
bf7be76c be1374bc (-0.984000, -0.144000) :ff
bf7a5e35 be1374bc (-0.978000, -0.144000) :ff
bf78d4fe be1374bc (-0.972000, -0.144000) :ff
bf774bc7 be1374bc (-0.966000, -0.144000) :ff
bf75c290 be1374bc (-0.960000, -0.144000) :ff
bf743958 be1374bc (-0.954000, -0.144000) :ff
bf72b021 be1374bc (-0.948000, -0.144000) :ff
bf7126ea be1374bc (-0.942000, -0.144000) :ff
bf6f9db2 be1374bc (-0.936000, -0.144000) :ff
bf6e147b be1374bc (-0.930000, -0.144000) :ff
bf6c8b44 be1374bc (-0.924000, -0.144000) :ff
bf6b020c be1374bc (-0.918000, -0.144000) :ff
bf6978d5 be1374bc (-0.912000, -0.144000) :ff
bf67ef9e be1374bc (-0.906000, -0.144000) :ff
bf666666 be1374bc (-0.900000, -0.144000) :ff
bf64dd2f be1374bc (-0.894000, -0.144000) :ff
bf6353f8 be1374bc (-0.888000, -0.144000) :ff
bf61cac0 be1374bc (-0.882000, -0.144000) :ff
bf604189 be1374bc (-0.876000, -0.144000) :ff
bf5eb852 be1374bc (-0.870000, -0.144000) :ff
bf5d2f1b be1374bc (-0.864000, -0.144000) :ff
bf5ba5e3 be1374bc (-0.858000, -0.144000) :ff
bf5a1cac be1374bc (-0.852000, -0.144000) :ff
bf589375 be1374bc (-0.846000, -0.144000) :ff
bf570a3e be1374bc (-0.840000, -0.144000) :ff
bf558106 be1374bc (-0.834000, -0.144000) :ff
bf53f7cf be1374bc (-0.828000, -0.144000) :ff
bf526e98 be1374bc (-0.822000, -0.144000) :ff
bf50e560 be1374bc (-0.816000, -0.144000) :ff
bf4f5c29 be1374bc (-0.810000, -0.144000) :ff
bf4dd2f2 be1374bc (-0.804000, -0.144000) :ff
bf4c49ba be1374bc (-0.798000, -0.144000) :ff
bf4ac083 be1374bc (-0.792000, -0.144000) :3f
bf49374c be1374bc (-0.786000, -0.144000) :2b
bf47ae14 be1374bc (-0.780000, -0.144000) :18
bf4624dd be1374bc (-0.774000, -0.144000) :15
bf449ba6 be1374bc (-0.768000, -0.144000) :15
bf43126f be1374bc (-0.762000, -0.144000) :15
bf418937 be1374bc (-0.756000, -0.144000) :15
bf400000 be1374bc (-0.750000, -0.144000) :17
bf3e76c9 be1374bc (-0.744000, -0.144000) :1d
bf3ced91 be1374bc (-0.738000, -0.144000) :30
bf3b645a be1374bc (-0.732000, -0.144000) :ff
bf39db23 be1374bc (-0.726000, -0.144000) :ff
bf3851ec be1374bc (-0.720000, -0.144000) :ff
bf36c8b4 be1374bc (-0.714000, -0.144000) :ff
bf353f7d be1374bc (-0.708000, -0.144000) :ff
bf33b646 be1374bc (-0.702000, -0.144000) :ff
bf322d0e be1374bc (-0.696000, -0.144000) :ff
bf30a3d7 be1374bc (-0.690000, -0.144000) :ff
bf2f1aa0 be1374bc (-0.684000, -0.144000) :ff
bf2d9168 be1374bc (-0.678000, -0.144000) :ff
bf2c0831 be1374bc (-0.672000, -0.144000) :ff
bf2a7efa be1374bc (-0.666000, -0.144000) :ff
bf28f5c2 be1374bc (-0.660000, -0.144000) :ff
bf276c8b be1374bc (-0.654000, -0.144000) :ff
bf25e354 be1374bc (-0.648000, -0.144000) :ff
bf245a1d be1374bc (-0.642000, -0.144000) :ff
bf22d0e5 be1374bc (-0.636000, -0.144000) :ff
bf2147ae be1374bc (-0.630000, -0.144000) :ff
bf1fbe77 be1374bc (-0.624000, -0.144000) :ff
bf1e3540 be1374bc (-0.618000, -0.144000) :ff
bf1cac08 be1374bc (-0.612000, -0.144000) :ff
bf1b22d1 be1374bc (-0.606000, -0.144000) :ff
bf19999a be1374bc (-0.600000, -0.144000) :ff
bf181062 be1374bc (-0.594000, -0.144000) :ff
bf16872b be1374bc (-0.588000, -0.144000) :ff
bf14fdf4 be1374bc (-0.582000, -0.144000) :ff
bf1374bc be1374bc (-0.576000, -0.144000) :ff
bf11eb85 be1374bc (-0.570000, -0.144000) :ff
bf10624e be1374bc (-0.564000, -0.144000) :ff
bf0ed916 be1374bc (-0.558000, -0.144000) :ff
bf0d4fdf be1374bc (-0.552000, -0.144000) :ff
bf0bc6a8 be1374bc (-0.546000, -0.144000) :ff
bf0a3d70 be1374bc (-0.540000, -0.144000) :ff
bf08b439 be1374bc (-0.534000, -0.144000) :ff
bf072b02 be1374bc (-0.528000, -0.144000) :ff
bf05a1cb be1374bc (-0.522000, -0.144000) :ff
bf041894 be1374bc (-0.516000, -0.144000) :ff
bf028f5c be1374bc (-0.510000, -0.144000) :ff
bf010625 be1374bc (-0.504000, -0.144000) :ff
befef9db be1374bc (-0.498000, -0.144000) :ff
befbe76c be1374bc (-0.492000, -0.144000) :ff
bef8d4fe be1374bc (-0.486000, -0.144000) :ff
bef5c28f be1374bc (-0.480000, -0.144000) :ff
bef2b021 be1374bc (-0.474000, -0.144000) :ff
beef9db2 be1374bc (-0.468000, -0.144000) :ff
beec8b44 be1374bc (-0.462000, -0.144000) :ff
bee978d5 be1374bc (-0.456000, -0.144000) :ff
bee66666 be1374bc (-0.450000, -0.144000) :ff
bee353f8 be1374bc (-0.444000, -0.144000) :ff
bee04189 be1374bc (-0.438000, -0.144000) :ff
bedd2f1b be1374bc (-0.432000, -0.144000) :ff
beda1cac be1374bc (-0.426000, -0.144000) :ff
bed70a3d be1374bc (-0.420000, -0.144000) :ff
bed3f7cf be1374bc (-0.414000, -0.144000) :ff
bed0e560 be1374bc (-0.408000, -0.144000) :ff
becdd2f2 be1374bc (-0.402000, -0.144000) :ff
becac083 be1374bc (-0.396000, -0.144000) :ff
bec7ae14 be1374bc (-0.390000, -0.144000) :ff
bec49ba6 be1374bc (-0.384000, -0.144000) :ff
bec18937 be1374bc (-0.378000, -0.144000) :ff
bebe76c9 be1374bc (-0.372000, -0.144000) :ff
bebb645a be1374bc (-0.366000, -0.144000) :ff
beb851eb be1374bc (-0.360000, -0.144000) :ff
beb53f7d be1374bc (-0.354000, -0.144000) :ff
beb22d0e be1374bc (-0.348000, -0.144000) :ff
beaf1aa0 be1374bc (-0.342000, -0.144000) :ff
beac0831 be1374bc (-0.336000, -0.144000) :ff
bea8f5c2 be1374bc (-0.330000, -0.144000) :ff
bea5e354 be1374bc (-0.324000, -0.144000) :ff
bea2d0e5 be1374bc (-0.318000, -0.144000) :ff
be9fbe77 be1374bc (-0.312000, -0.144000) :ff
be9cac08 be1374bc (-0.306000, -0.144000) :ff
be999999 be1374bc (-0.300000, -0.144000) :ff
be96872b be1374bc (-0.294000, -0.144000) :ff
be9374bc be1374bc (-0.288000, -0.144000) :ff
be90624e be1374bc (-0.282000, -0.144000) :ff
be8d4fdf be1374bc (-0.276000, -0.144000) :ff
be8a3d70 be1374bc (-0.270000, -0.144000) :ff
be872b02 be1374bc (-0.264000, -0.144000) :ff
be841893 be1374bc (-0.258000, -0.144000) :ff
be810625 be1374bc (-0.252000, -0.144000) :ff
be7be76c be1374bc (-0.246000, -0.144000) :ff
be75c290 be1374bc (-0.240000, -0.144000) :ff
be6f9db0 be1374bc (-0.234000, -0.144000) :ff
be6978d4 be1374bc (-0.228000, -0.144000) :ff
be6353f8 be1374bc (-0.222000, -0.144000) :ff
be5d2f1c be1374bc (-0.216000, -0.144000) :ff
be570a3c be1374bc (-0.210000, -0.144000) :ff
be50e560 be1374bc (-0.204000, -0.144000) :ff
be4ac084 be1374bc (-0.198000, -0.144000) :ff
be449ba4 be1374bc (-0.192000, -0.144000) :ff
be3e76c8 be1374bc (-0.186000, -0.144000) :ff
be3851ec be1374bc (-0.180000, -0.144000) :ff
be322d10 be1374bc (-0.174000, -0.144000) :ff
be2c0830 be1374bc (-0.168000, -0.144000) :ff
be25e354 be1374bc (-0.162000, -0.144000) :ff
be1fbe78 be1374bc (-0.156000, -0.144000) :ff
be199998 be1374bc (-0.150000, -0.144000) :ff
be1374bc be1374bc (-0.144000, -0.144000) :ff
be0d4fe0 be1374bc (-0.138000, -0.144000) :ff
be072b00 be1374bc (-0.132000, -0.144000) :ff
be010624 be1374bc (-0.126000, -0.144000) :ff
bdf5c290 be1374bc (-0.120000, -0.144000) :ff
bde978d8 be1374bc (-0.114000, -0.144000) :ff
bddd2f18 be1374bc (-0.108000, -0.144000) :ff
bdd0e560 be1374bc (-0.102000, -0.144000) :ff
bdc49ba8 be1374bc (-0.096000, -0.144000) :ff
bdb851e8 be1374bc (-0.090000, -0.144000) :ff
bdac0830 be1374bc (-0.084000, -0.144000) :ff
bd9fbe78 be1374bc (-0.078000, -0.144000) :ff
bd9374b8 be1374bc (-0.072000, -0.144000) :ff
bd872b00 be1374bc (-0.066000, -0.144000) :ff
bd75c290 be1374bc (-0.060000, -0.144000) :ff
bd5d2f20 be1374bc (-0.054000, -0.144000) :ff
bd449ba0 be1374bc (-0.048000, -0.144000) :ff
bd2c0830 be1374bc (-0.042000, -0.144000) :ff
bd1374c0 be1374bc (-0.036000, -0.144000) :ff
bcf5c280 be1374bc (-0.030000, -0.144000) :ff
bcc49ba0 be1374bc (-0.024000, -0.144000) :ff
bc9374c0 be1374bc (-0.018000, -0.144000) :ff
bc449b80 be1374bc (-0.012000, -0.144000) :ff
bbc49b80 be1374bc (-0.006000, -0.144000) :ff
00000000 be1374bc (0.000000, -0.144000) :ff
3bc49b80 be1374bc (0.006000, -0.144000) :ff
3c449bc0 be1374bc (0.012000, -0.144000) :ff
3c9374c0 be1374bc (0.018000, -0.144000) :ff
3cc49ba0 be1374bc (0.024000, -0.144000) :ff
3cf5c2a0 be1374bc (0.030000, -0.144000) :ff
3d1374c0 be1374bc (0.036000, -0.144000) :ff
3d2c0830 be1374bc (0.042000, -0.144000) :ff
3d449ba0 be1374bc (0.048000, -0.144000) :ff
3d5d2f20 be1374bc (0.054000, -0.144000) :ff
3d75c290 be1374bc (0.060000, -0.144000) :ff
3d872b00 be1374bc (0.066000, -0.144000) :ff
3d9374c0 be1374bc (0.072000, -0.144000) :ff
3d9fbe78 be1374bc (0.078000, -0.144000) :ff
3dac0830 be1374bc (0.084000, -0.144000) :ff
3db851f0 be1374bc (0.090000, -0.144000) :ff
3dc49ba8 be1374bc (0.096000, -0.144000) :ff
3dd0e560 be1374bc (0.102000, -0.144000) :ff
3ddd2f18 be1374bc (0.108000, -0.144000) :ff
3de978d8 be1374bc (0.114000, -0.144000) :ff
3df5c290 be1374bc (0.120000, -0.144000) :ff
3e010624 be1374bc (0.126000, -0.144000) :ff
3e072b04 be1374bc (0.132000, -0.144000) :ff
3e0d4fe0 be1374bc (0.138000, -0.144000) :ff
3e1374bc be1374bc (0.144000, -0.144000) :ff
3e19999c be1374bc (0.150000, -0.144000) :ff
3e1fbe78 be1374bc (0.156000, -0.144000) :ff
3e25e354 be1374bc (0.162000, -0.144000) :ff
3e2c0830 be1374bc (0.168000, -0.144000) :ff
3e322d10 be1374bc (0.174000, -0.144000) :ff
3e3851ec be1374bc (0.180000, -0.144000) :ff
3e3e76c8 be1374bc (0.186000, -0.144000) :ff
3e449ba8 be1374bc (0.192000, -0.144000) :ff
3e4ac084 be1374bc (0.198000, -0.144000) :ff
3e50e560 be1374bc (0.204000, -0.144000) :ff
3e570a40 be1374bc (0.210000, -0.144000) :ff
3e5d2f1c be1374bc (0.216000, -0.144000) :ff
3e6353f8 be1374bc (0.222000, -0.144000) :ff
3e6978d4 be1374bc (0.228000, -0.144000) :ff
3e6f9db4 be1374bc (0.234000, -0.144000) :ff
3e75c290 be1374bc (0.240000, -0.144000) :ff
3e7be76c be1374bc (0.246000, -0.144000) :ff
3e810624 be1374bc (0.252000, -0.144000) :ff
3e841894 be1374bc (0.258000, -0.144000) :ff
3e872b04 be1374bc (0.264000, -0.144000) :ff
3e8a3d70 be1374bc (0.270000, -0.144000) :ff
3e8d4fe0 be1374bc (0.276000, -0.144000) :ff
3e906250 be1374bc (0.282000, -0.144000) :ff
3e9374bc be1374bc (0.288000, -0.144000) :ff
3e96872c be1374bc (0.294000, -0.144000) :ff
3e999998 be1374bc (0.300000, -0.144000) :ff
3e9cac08 be1374bc (0.306000, -0.144000) :ff
3e9fbe78 be1374bc (0.312000, -0.144000) :ff
3ea2d0e4 be1374bc (0.318000, -0.144000) :ff
3ea5e354 be1374bc (0.324000, -0.144000) :ff
3ea8f5c4 be1374bc (0.330000, -0.144000) :ff
3eac0830 be1374bc (0.336000, -0.144000) :ff
3eaf1aa0 be1374bc (0.342000, -0.144000) :ff
3eb22d10 be1374bc (0.348000, -0.144000) :ff
3eb53f7c be1374bc (0.354000, -0.144000) :ff
3eb851ec be1374bc (0.360000, -0.144000) :ff
3ebb645c be1374bc (0.366000, -0.144000) :ff
3ebe76c8 be1374bc (0.372000, -0.144000) :ff
3ec18938 be1374bc (0.378000, -0.144000) :ff
3ec49ba8 be1374bc (0.384000, -0.144000) :ff
3ec7ae14 be1374bc (0.390000, -0.144000) :28
3ecac084 be1374bc (0.396000, -0.144000) :16
3ecdd2f0 be1374bc (0.402000, -0.144000) :1b
3ed0e560 be1374bc (0.408000, -0.144000) :12
3ed3f7d0 be1374bc (0.414000, -0.144000) :d
bfb53f7d be0d4fdf (-1.416000, -0.138000) :c
bfb47ae2 be0d4fdf (-1.410000, -0.138000) :13
bfb3b646 be0d4fdf (-1.404000, -0.138000) :f
bfb2f1aa be0d4fdf (-1.398000, -0.138000) :c
bfa6a7f0 be0d4fdf (-1.302000, -0.138000) :b
bfa5e354 be0d4fdf (-1.296000, -0.138000) :b
bfa51eb8 be0d4fdf (-1.290000, -0.138000) :b
bfa45a1c be0d4fdf (-1.284000, -0.138000) :b
bfa39581 be0d4fdf (-1.278000, -0.138000) :b
bfa2d0e6 be0d4fdf (-1.272000, -0.138000) :c
bfa20c4a be0d4fdf (-1.266000, -0.138000) :d
bfa147ae be0d4fdf (-1.260000, -0.138000) :e
bfa08312 be0d4fdf (-1.254000, -0.138000) :f
bf9fbe77 be0d4fdf (-1.248000, -0.138000) :10
bf9ef9db be0d4fdf (-1.242000, -0.138000) :12
bf9e3540 be0d4fdf (-1.236000, -0.138000) :14
bf9d70a4 be0d4fdf (-1.230000, -0.138000) :17
bf9cac08 be0d4fdf (-1.224000, -0.138000) :1b
bf9be76c be0d4fdf (-1.218000, -0.138000) :24
bf9b22d1 be0d4fdf (-1.212000, -0.138000) :cd
bf9a5e35 be0d4fdf (-1.206000, -0.138000) :ff
bf99999a be0d4fdf (-1.200000, -0.138000) :ff
bf98d4fe be0d4fdf (-1.194000, -0.138000) :ff
bf981062 be0d4fdf (-1.188000, -0.138000) :ff
bf974bc7 be0d4fdf (-1.182000, -0.138000) :ff
bf96872b be0d4fdf (-1.176000, -0.138000) :ff
bf95c290 be0d4fdf (-1.170000, -0.138000) :ff
bf94fdf4 be0d4fdf (-1.164000, -0.138000) :ff
bf943958 be0d4fdf (-1.158000, -0.138000) :ff
bf9374bc be0d4fdf (-1.152000, -0.138000) :ff
bf92b021 be0d4fdf (-1.146000, -0.138000) :ff
bf91eb85 be0d4fdf (-1.140000, -0.138000) :ff
bf9126ea be0d4fdf (-1.134000, -0.138000) :ff
bf90624e be0d4fdf (-1.128000, -0.138000) :ff
bf8f9db2 be0d4fdf (-1.122000, -0.138000) :ff
bf8ed916 be0d4fdf (-1.116000, -0.138000) :ff
bf8e147b be0d4fdf (-1.110000, -0.138000) :ff
bf8d4fdf be0d4fdf (-1.104000, -0.138000) :ff
bf8c8b44 be0d4fdf (-1.098000, -0.138000) :ff
bf8bc6a8 be0d4fdf (-1.092000, -0.138000) :ff
bf8b020c be0d4fdf (-1.086000, -0.138000) :ff
bf8a3d71 be0d4fdf (-1.080000, -0.138000) :ff
bf8978d5 be0d4fdf (-1.074000, -0.138000) :ff
bf88b439 be0d4fdf (-1.068000, -0.138000) :ff
bf87ef9e be0d4fdf (-1.062000, -0.138000) :ff
bf872b02 be0d4fdf (-1.056000, -0.138000) :ff
bf866666 be0d4fdf (-1.050000, -0.138000) :ff
bf85a1cb be0d4fdf (-1.044000, -0.138000) :ff
bf84dd2f be0d4fdf (-1.038000, -0.138000) :ff
bf841894 be0d4fdf (-1.032000, -0.138000) :ff
bf8353f8 be0d4fdf (-1.026000, -0.138000) :ff
bf828f5c be0d4fdf (-1.020000, -0.138000) :ff
bf81cac0 be0d4fdf (-1.014000, -0.138000) :ff
bf810625 be0d4fdf (-1.008000, -0.138000) :ff
bf804189 be0d4fdf (-1.002000, -0.138000) :ff
bf7ef9db be0d4fdf (-0.996000, -0.138000) :ff
bf7d70a4 be0d4fdf (-0.990000, -0.138000) :ff
bf7be76c be0d4fdf (-0.984000, -0.138000) :ff
bf7a5e35 be0d4fdf (-0.978000, -0.138000) :ff
bf78d4fe be0d4fdf (-0.972000, -0.138000) :ff
bf774bc7 be0d4fdf (-0.966000, -0.138000) :ff
bf75c290 be0d4fdf (-0.960000, -0.138000) :ff
bf743958 be0d4fdf (-0.954000, -0.138000) :ff
bf72b021 be0d4fdf (-0.948000, -0.138000) :ff
bf7126ea be0d4fdf (-0.942000, -0.138000) :ff
bf6f9db2 be0d4fdf (-0.936000, -0.138000) :ff
bf6e147b be0d4fdf (-0.930000, -0.138000) :ff
bf6c8b44 be0d4fdf (-0.924000, -0.138000) :ff
bf6b020c be0d4fdf (-0.918000, -0.138000) :ff
bf6978d5 be0d4fdf (-0.912000, -0.138000) :ff
bf67ef9e be0d4fdf (-0.906000, -0.138000) :ff
bf666666 be0d4fdf (-0.900000, -0.138000) :ff
bf64dd2f be0d4fdf (-0.894000, -0.138000) :ff
bf6353f8 be0d4fdf (-0.888000, -0.138000) :ff
bf61cac0 be0d4fdf (-0.882000, -0.138000) :ff
bf604189 be0d4fdf (-0.876000, -0.138000) :ff
bf5eb852 be0d4fdf (-0.870000, -0.138000) :ff
bf5d2f1b be0d4fdf (-0.864000, -0.138000) :ff
bf5ba5e3 be0d4fdf (-0.858000, -0.138000) :ff
bf5a1cac be0d4fdf (-0.852000, -0.138000) :ff
bf589375 be0d4fdf (-0.846000, -0.138000) :ff
bf570a3e be0d4fdf (-0.840000, -0.138000) :ff
bf558106 be0d4fdf (-0.834000, -0.138000) :ff
bf53f7cf be0d4fdf (-0.828000, -0.138000) :ff
bf526e98 be0d4fdf (-0.822000, -0.138000) :ff
bf50e560 be0d4fdf (-0.816000, -0.138000) :ff
bf4f5c29 be0d4fdf (-0.810000, -0.138000) :ff
bf4dd2f2 be0d4fdf (-0.804000, -0.138000) :ff
bf4c49ba be0d4fdf (-0.798000, -0.138000) :ff
bf4ac083 be0d4fdf (-0.792000, -0.138000) :ff
bf49374c be0d4fdf (-0.786000, -0.138000) :9c
bf47ae14 be0d4fdf (-0.780000, -0.138000) :1c
bf4624dd be0d4fdf (-0.774000, -0.138000) :17
bf449ba6 be0d4fdf (-0.768000, -0.138000) :15
bf43126f be0d4fdf (-0.762000, -0.138000) :16
bf418937 be0d4fdf (-0.756000, -0.138000) :16
bf400000 be0d4fdf (-0.750000, -0.138000) :17
bf3e76c9 be0d4fdf (-0.744000, -0.138000) :47
bf3ced91 be0d4fdf (-0.738000, -0.138000) :ff
bf3b645a be0d4fdf (-0.732000, -0.138000) :ff
bf39db23 be0d4fdf (-0.726000, -0.138000) :ff
bf3851ec be0d4fdf (-0.720000, -0.138000) :ff
bf36c8b4 be0d4fdf (-0.714000, -0.138000) :ff
bf353f7d be0d4fdf (-0.708000, -0.138000) :ff
bf33b646 be0d4fdf (-0.702000, -0.138000) :ff
bf322d0e be0d4fdf (-0.696000, -0.138000) :ff
bf30a3d7 be0d4fdf (-0.690000, -0.138000) :ff
bf2f1aa0 be0d4fdf (-0.684000, -0.138000) :ff
bf2d9168 be0d4fdf (-0.678000, -0.138000) :ff
bf2c0831 be0d4fdf (-0.672000, -0.138000) :ff
bf2a7efa be0d4fdf (-0.666000, -0.138000) :ff
bf28f5c2 be0d4fdf (-0.660000, -0.138000) :ff
bf276c8b be0d4fdf (-0.654000, -0.138000) :ff
bf25e354 be0d4fdf (-0.648000, -0.138000) :ff
bf245a1d be0d4fdf (-0.642000, -0.138000) :ff
bf22d0e5 be0d4fdf (-0.636000, -0.138000) :ff
bf2147ae be0d4fdf (-0.630000, -0.138000) :ff
bf1fbe77 be0d4fdf (-0.624000, -0.138000) :ff
bf1e3540 be0d4fdf (-0.618000, -0.138000) :ff
bf1cac08 be0d4fdf (-0.612000, -0.138000) :ff
bf1b22d1 be0d4fdf (-0.606000, -0.138000) :ff
bf19999a be0d4fdf (-0.600000, -0.138000) :ff
bf181062 be0d4fdf (-0.594000, -0.138000) :ff
bf16872b be0d4fdf (-0.588000, -0.138000) :ff
bf14fdf4 be0d4fdf (-0.582000, -0.138000) :ff
bf1374bc be0d4fdf (-0.576000, -0.138000) :ff
bf11eb85 be0d4fdf (-0.570000, -0.138000) :ff
bf10624e be0d4fdf (-0.564000, -0.138000) :ff
bf0ed916 be0d4fdf (-0.558000, -0.138000) :ff
bf0d4fdf be0d4fdf (-0.552000, -0.138000) :ff
bf0bc6a8 be0d4fdf (-0.546000, -0.138000) :ff
bf0a3d70 be0d4fdf (-0.540000, -0.138000) :ff
bf08b439 be0d4fdf (-0.534000, -0.138000) :ff
bf072b02 be0d4fdf (-0.528000, -0.138000) :ff
bf05a1cb be0d4fdf (-0.522000, -0.138000) :ff
bf041894 be0d4fdf (-0.516000, -0.138000) :ff
bf028f5c be0d4fdf (-0.510000, -0.138000) :ff
bf010625 be0d4fdf (-0.504000, -0.138000) :ff
befef9db be0d4fdf (-0.498000, -0.138000) :ff
befbe76c be0d4fdf (-0.492000, -0.138000) :ff
bef8d4fe be0d4fdf (-0.486000, -0.138000) :ff
bef5c28f be0d4fdf (-0.480000, -0.138000) :ff
bef2b021 be0d4fdf (-0.474000, -0.138000) :ff
beef9db2 be0d4fdf (-0.468000, -0.138000) :ff
beec8b44 be0d4fdf (-0.462000, -0.138000) :ff
bee978d5 be0d4fdf (-0.456000, -0.138000) :ff
bee66666 be0d4fdf (-0.450000, -0.138000) :ff
bee353f8 be0d4fdf (-0.444000, -0.138000) :ff
bee04189 be0d4fdf (-0.438000, -0.138000) :ff
bedd2f1b be0d4fdf (-0.432000, -0.138000) :ff
beda1cac be0d4fdf (-0.426000, -0.138000) :ff
bed70a3d be0d4fdf (-0.420000, -0.138000) :ff
bed3f7cf be0d4fdf (-0.414000, -0.138000) :ff
bed0e560 be0d4fdf (-0.408000, -0.138000) :ff
becdd2f2 be0d4fdf (-0.402000, -0.138000) :ff
becac083 be0d4fdf (-0.396000, -0.138000) :ff
bec7ae14 be0d4fdf (-0.390000, -0.138000) :ff
bec49ba6 be0d4fdf (-0.384000, -0.138000) :ff
bec18937 be0d4fdf (-0.378000, -0.138000) :ff
bebe76c9 be0d4fdf (-0.372000, -0.138000) :ff
bebb645a be0d4fdf (-0.366000, -0.138000) :ff
beb851eb be0d4fdf (-0.360000, -0.138000) :ff
beb53f7d be0d4fdf (-0.354000, -0.138000) :ff
beb22d0e be0d4fdf (-0.348000, -0.138000) :ff
beaf1aa0 be0d4fdf (-0.342000, -0.138000) :ff
beac0831 be0d4fdf (-0.336000, -0.138000) :ff
bea8f5c2 be0d4fdf (-0.330000, -0.138000) :ff
bea5e354 be0d4fdf (-0.324000, -0.138000) :ff
bea2d0e5 be0d4fdf (-0.318000, -0.138000) :ff
be9fbe77 be0d4fdf (-0.312000, -0.138000) :ff
be9cac08 be0d4fdf (-0.306000, -0.138000) :ff
be999999 be0d4fdf (-0.300000, -0.138000) :ff
be96872b be0d4fdf (-0.294000, -0.138000) :ff
be9374bc be0d4fdf (-0.288000, -0.138000) :ff
be90624e be0d4fdf (-0.282000, -0.138000) :ff
be8d4fdf be0d4fdf (-0.276000, -0.138000) :ff
be8a3d70 be0d4fdf (-0.270000, -0.138000) :ff
be872b02 be0d4fdf (-0.264000, -0.138000) :ff
be841893 be0d4fdf (-0.258000, -0.138000) :ff
be810625 be0d4fdf (-0.252000, -0.138000) :ff
be7be76c be0d4fdf (-0.246000, -0.138000) :ff
be75c290 be0d4fdf (-0.240000, -0.138000) :ff
